"date","daily_flow.Open","daily_hypo","daily_epi","daily_chla","daily_tp","daily_doc","daily_swdoc","daily_secchi"
2013-08-12,392,,,,,,,
2013-08-13,316,,,,,,,
2013-08-14,324,,,,,,11.8028571428571,
2013-08-15,308,,,,,,,
2013-08-16,404,,,,,,,
2013-08-17,409,,,,,,,
2013-08-18,391,,,,,,,
2013-08-19,411,,,,,,,
2013-08-20,518,,,,,,,
2013-08-21,502,,,,,,,
2013-08-21,,6.2,17.4,3,6.75,,,3.8
2013-08-22,511,,,,,,,
2013-08-23,515,,,,,,,
2013-08-24,393,,,,,,,
2013-08-25,255,,,,,,,
2013-08-26,480,,,,,,,
2013-08-27,499,,,,,,,
2013-08-28,500,,,,,,,
2013-08-29,427,,,,,,,
2013-08-30,275,,,,,,,
2013-08-31,246,,,,,,,
2013-09-01,245,,,,,,,
2013-09-02,226,,,,,,,
2013-09-03,474,,,,,,,
2013-09-04,527,,,,,,,
2013-09-05,452,,,,,,,
2013-09-06,374,,,,,,,
2013-09-07,314,,,,,,,
2013-09-08,300,,,,,,,
2013-09-09,482,,,,,,,
2013-09-10,501,,,,,,,
2013-09-11,476,,,,,,5.49,
2013-09-12,463,,,,,,,
2013-09-13,440,,,,,,,
2013-09-14,293,,,,,,,
2013-09-15,171,,,,,,,
2013-09-16,285,,,,,,8.91,
2013-09-17,369,,,,,,7.92,
2013-09-18,451,,,,,,,
2013-09-19,483,,,,,,,
2013-09-20,455,,,,,,,
2013-09-21,258,,,,,,,
2013-09-22,258,,,,,,,
2013-09-23,266,,,,,,,
2013-09-24,306,,,,,,,
2013-09-25,685,,,,,,,
2013-09-26,620,,,,,,,
2013-09-27,522,,,,,,,
2013-09-28,351,,,,,,,
2013-09-29,376,,,,,,,
2013-09-30,484,,,,,,,
2013-10-01,391,,,,,,,
2013-10-02,262,,,,,,,
2013-10-03,255,,,,,,,
2013-10-04,225,,,,,,,
2013-10-05,184,,,,,,,
2013-10-06,181,,,,,,,
2013-10-07,193,,,,,,5.4,
2013-10-08,187,,,,,,7.74,
2013-10-09,152,,,,,,,
2013-10-10,201,,,,,,,
2013-10-11,212,,,,,,,
2013-10-12,291,,,,,,,
2013-10-13,219,,,,,,,
2013-10-14,221,,,,,,,
2013-10-15,206,,,,,,9.10285714285714,
2013-10-15,,8,11,2,4.5,,,5.1
2013-10-16,195,,,,,,,
2013-10-17,181,,,,,,,
2013-10-18,187,,,,,,,
2013-10-19,215,,,,,,,
2013-10-20,226,,,,,,,
2013-10-21,224,,,,,,,
2013-10-22,182,,,,,,,
2013-10-23,175,,,,,,,
2013-10-24,169,,,,,,,
2013-10-25,175,,,,,,,
2013-10-26,173,,,,,,,
2013-10-27,163,,,,,,,
2013-10-28,164,,,,,,,
2013-10-29,159,,,,,,,
2013-10-30,166,,,,,,,
2013-10-31,164,,,,,,,
2013-11-01,164,,,,,,,
2013-11-02,166,,,,,,,
2013-11-03,167,,,,,,,
2013-11-04,163,,,,,,,
2013-11-05,167,,,,,,,
2013-11-06,185,,,,,,,
2013-11-07,212,,,,,,,
2013-11-08,189,,,,,,,
2013-11-09,190,,,,,,,
2013-11-10,180,,,,,,,
2013-11-11,358,,,,,,,
2013-11-12,362,,,,,,,
2013-11-13,456,,,,,,11.28375,
2013-11-14,363,,,,,,,
2013-11-15,341,,,,,,,
2013-11-16,301,,,,,,,
2013-11-17,299,,,,,,,
2013-11-18,431,,,,,,,
2013-11-19,355,,,,,,,
2013-11-20,523,,,,,,,
2013-11-21,291,,,,,,,
2013-11-22,305,,,,,,,
2013-11-23,227,,,,,,,
2013-11-24,300,,,,,,,
2013-11-25,352,,,,,,,
2013-11-26,287,,,,,,,
2013-11-27,249,,,,,,7.47,
2013-11-28,178,,,,,,,
2013-11-29,246,,,,,,,
2013-11-30,207,,,,,,,
2013-12-01,196,,,,,,,
2013-12-02,225,,,,,,,
2013-12-03,184,,,,,,,
2013-12-04,186,,,,,,,
2013-12-05,183,,,,,,,
2013-12-06,298,,,,,,,
2013-12-07,187,,,,,,,
2013-12-08,229,,,,,,,
2013-12-09,341,,,,,,,
2013-12-10,217,,,,,,,
2013-12-11,276,,,,,,,
2013-12-12,325,,,,,,,
2013-12-13,382,,,,,,,
2013-12-14,351,,,,,,,
2013-12-15,265,,,,,,,
2013-12-16,436,,,,,,10.8675,
2013-12-17,511,,,,,,,
2013-12-18,564,,,,,,5.49,
2013-12-19,660,,,,,,,
2013-12-20,690,,,,,,,
2013-12-21,605,,,,,,,
2013-12-22,371,,,,,,,
2013-12-23,687,,,,,,,
2013-12-24,644,,,,,,,
2013-12-25,676,,,,,,,
2013-12-26,749,,,,,,,
2013-12-27,748,,,,,,,
2013-12-28,749,,,,,,,
2013-12-29,749,,,,,,,
2013-12-30,746,,,,,,,
2013-12-31,749,,,,,,,
2014-01-01,747,,,,,,,
2014-01-02,748,,,,,,,
2014-01-03,748,,,,,,,
2014-01-04,747,,,,,,,
2014-01-05,750,,,,,,,
2014-01-06,747,,,,,,,
2014-01-07,709,,,,,,,
2014-01-08,706,,,,,,,
2014-01-09,483,,,,,,,
2014-01-10,604,,,,,,,
2014-01-11,678,,,,,,,
2014-01-12,679,,,,,,,
2014-01-13,801,,,,,,,
2014-01-14,816,,,,,,7.38,
2014-01-15,748,,,,,,9.5175,
2014-01-16,725,,,,,,,
2014-01-17,746,,,,,,,
2014-01-18,738,,,,,,,
2014-01-19,731,,,,,,,
2014-01-20,719,,,,,,,
2014-01-21,491,,,,,,,
2014-01-22,496,,,,,,,
2014-01-23,620,,,,,,,
2014-01-24,652,,,,,,,
2014-01-25,654,,,,,,,
2014-01-26,656,,,,,,,
2014-01-27,658,,,,,,,
2014-01-28,670,,,,,,,
2014-01-29,668,,,,,,,
2014-01-30,671,,,,,,,
2014-01-31,606,,,,,,,
2014-02-01,627,,,,,,,
2014-02-02,670,,,,,,,
2014-02-03,662,,,,,,,
2014-02-04,662,,,,,,,
2014-02-05,657,,,,,,,
2014-02-06,655,,,,,,5.4,
2014-02-07,656,,,,,,,
2014-02-08,657,,,,,,,
2014-02-09,633,,,,,,,
2014-02-10,618,,,,,,8.19,
2014-02-11,597,,,,,,,
2014-02-12,597,,,,,,,
2014-02-13,611,,,,,,,
2014-02-14,627,,,,,,,
2014-02-15,654,,,,,,,
2014-02-16,653,,,,,,,
2014-02-17,656,,,,,,10.6971428571429,
2014-02-18,661,,,,,,,
2014-02-19,664,,,,,,,
2014-02-20,663,,,,,,,
2014-02-21,659,,,,,,,
2014-02-22,659,,,,,,,
2014-02-23,660,,,,,,,
2014-02-24,677,,,,,,,
2014-02-25,715,,,,,,,
2014-02-26,718,,,,,,,
2014-02-27,718,,,,,,,
2014-02-28,796,,,,,,,
2014-03-01,869,,,,,,,
2014-03-02,866,,,,,,,
2014-03-03,859,,,,,,,
2014-03-04,859,,,,,,,
2014-03-05,875,,,,,,,
2014-03-06,919,,,,,,,
2014-03-07,918,,,,,,,
2014-03-08,916,,,,,,,
2014-03-09,907,,,,,,,
2014-03-10,910,,,,,,6.795,
2014-03-11,912,,,,,,,
2014-03-12,911,,,,,,,
2014-03-13,901,,,,,,,
2014-03-14,913,,,,,,,
2014-03-15,914,,,,,,,
2014-03-16,923,,,,,,,
2014-03-17,916,,,,,,9.96428571428571,
2014-03-18,910,,,,,,,
2014-03-19,910,,,,,,,
2014-03-20,919,,,,,,,
2014-03-21,919,,,,,,,
2014-03-22,919,,,,,,,
2014-03-23,915,,,,,,,
2014-03-24,914,,,,,,,
2014-03-25,912,,,,,,,
2014-03-26,897,,,,,,,
2014-03-27,913,,,,,,,
2014-03-28,903,,,,,,,
2014-03-29,906,,,,,,,
2014-03-30,911,,,,,,,
2014-03-31,905,,,,,,,
2014-04-01,903,,,,,,,
2014-04-02,919,,,,,,,
2014-04-03,919,,,,,,,
2014-04-04,914,,,,,,,
2014-04-05,909,,,,,,,
2014-04-06,907,,,,,,,
2014-04-07,907,,,,,,,
2014-04-08,903,,,,,,7.47,
2014-04-09,909,,,,,,,
2014-04-10,903,,,,,,5.58,
2014-04-11,902,,,,,,,
2014-04-12,902,,,,,,,
2014-04-13,903,,,,,,,
2014-04-14,908,,,,,,,
2014-04-15,903,,,,,,10.1185714285714,
2014-04-16,910,,,,,,,
2014-04-17,903,,,,,,,
2014-04-18,904,,,,,,,
2014-04-19,896,,,,,,,
2014-04-20,897,,,,,,,
2014-04-21,900,,,,,,,
2014-04-22,900,,,,,,,
2014-04-23,899,,,,,,,
2014-04-24,911,,,,,,,
2014-04-25,907,,,,,,,
2014-04-26,905,,,,,,,
2014-04-27,904,,,,,,,
2014-04-28,902,,,,,,,
2014-04-29,900,,,,,,,
2014-04-30,896,,,,,,,
2014-05-01,891,,,,,,,
2014-05-02,895,,,,,,,
2014-05-03,894,,,,,,,
2014-05-04,885,,,,,,,
2014-05-05,895,,,,,,,
2014-05-06,855,,,,,,,
2014-05-07,855,,,,,,,
2014-05-08,776,,,,,,,
2014-05-09,744,,,,,,,
2014-05-10,849,,,,,,,
2014-05-11,855,,,,,,,
2014-05-12,853,,,,,,8.01,
2014-05-13,850,,,,,,,
2014-05-14,851,,,,,,10.8514285714286,
2014-05-15,841,,,,,,,
2014-05-16,849,,,,,,,
2014-05-17,852,,,,,,,
2014-05-18,851,,,,,,,
2014-05-19,851,,,,,,,
2014-05-20,639,,,,,,,
2014-05-21,646,,,,,,,
2014-05-22,758,,,,,,5.49,
2014-05-23,634,,,,,,,
2014-05-24,763,,,,,,,
2014-05-25,679,,,,,,,
2014-05-26,647,,,,,,,
2014-05-27,681,,,,,,,
2014-05-28,640,,,,,,,
2014-05-29,567,,,,,,,
2014-05-30,709,,,,,,,
2014-05-31,530,,,,,,,
2014-06-01,528,,,,,,,
2014-06-02,403,,,,,,,
2014-06-03,382,,,,,,,
2014-06-04,718,,,,,,,
2014-06-05,704,,,,,,,
2014-06-06,636,,,,,,,
2014-06-07,596,,,,,,,
2014-06-08,589,,,,,,,
2014-06-09,610,,,,,,,
2014-06-10,713,,,,,,,
2014-06-11,530,,,,,,,
2014-06-12,698,,,,,,,
2014-06-13,626,,,,,,,
2014-06-14,421,,,,,,,
2014-06-15,324,,,,,,,
2014-06-16,651,,,,,,8.78142857142857,
2014-06-17,687,,,,,,,
2014-06-18,745,,,,,,5.67,
2014-06-19,442,,,,,,,
2014-06-20,470,,,,,,,
2014-06-21,566,,,,,,,
2014-06-22,541,,,,,,,
2014-06-23,539,,,,,,,
2014-06-24,547,,,,,,8.1,
2014-06-25,477,,,,,,,
2014-06-26,534,,,,,,,
2014-06-27,643,,,,,,,
2014-06-28,515,,,,,,,
2014-06-29,495,,,,,,,
2014-06-30,626,,,,,,,
2014-07-01,597,,,,,,,
2014-07-02,587,,,,,,,
2014-07-03,513,,,,,,,
2014-07-04,673,,,,,,,
2014-07-05,581,,,,,,,
2014-07-06,577,,,,,,,
2014-07-07,549,,,,,,,
2014-07-08,610,,,,,,8.19,
2014-07-09,630,,,,,,5.58,
2014-07-10,639,,,,,,,
2014-07-11,551,,,,,,,
2014-07-12,554,,,,,,,
2014-07-13,402,,,,,,,
2014-07-14,554,,,,,,,
2014-07-15,524,,,,,,9.45,
2014-07-16,483,,,,,,,
2014-07-17,585,,,,,,,
2014-07-18,599,,,,,,,
2014-07-19,369,,,,,,,
2014-07-20,268,,,,,,,
2014-07-21,390,,,,,,,
2014-07-22,466,,,,,,,
2014-07-23,542,,,,,,,
2014-07-24,530,,,,,,,
2014-07-25,499,,,,,,,
2014-07-26,484,,,,,,,
2014-07-27,315,,,,,,,
2014-07-28,477,,,,,,,
2014-07-29,348,,,,,,,
2014-07-30,315,,,,,,,
2014-07-31,413,,,,,,,
2014-08-01,408,,,,,,,
2014-08-02,272,,,,,,,
2014-08-03,312,,,,,,,
2014-08-04,511,,,,,,5.4,
2014-08-05,522,,,,,,,
2014-08-06,386,,,,,,,
2014-08-07,385,,,,,,,
2014-08-08,511,,,,,,,
2014-08-09,466,,,,,,,
2014-08-10,476,,,,,,,
2014-08-11,469,,,,,,,
2014-08-12,395,,,,,,,
2014-08-13,414,,,,,,10.0671428571429,
2014-08-14,478,,,,,,,
2014-08-15,534,,,,,,,
2014-08-16,359,,,,,,,
2014-08-17,468,,,,,,,
2014-08-18,527,,,,,,,
2014-08-19,473,,,,,,,
2014-08-20,529,,,,,,,
2014-08-21,557,,,,,,,
2014-08-22,607,,,,,,,
2014-08-23,586,,,,,,,
2014-08-24,596,,,,,,,
2014-08-25,597,,,,,,8.19,
2014-08-26,599,,,,,,,
2014-08-27,602,,,,,,,
2014-08-28,593,,,,,,,
2014-08-29,587,,,,,,,
2014-08-30,589,,,,,,,
2014-08-31,591,,,,,,,
2014-09-01,644,,,,,,,
2014-09-02,648,,,,,,,
2014-09-03,599,,,,,,,
2014-09-04,584,,,,,,,
2014-09-05,572,,,,,,,
2014-09-06,579,,,,,,,
2014-09-07,574,,,,,,,
2014-09-08,489,,,,,,,
2014-09-09,528,,,,,,,
2014-09-10,512,,,,,,,
2014-09-11,512,,,,,,,
2014-09-12,525,,,,,,,
2014-09-13,460,,,,,,,
2014-09-14,346,,,,,,,
2014-09-15,516,,,,,,9.42428571428571,
2014-09-16,377,,,,,,,
2014-09-17,362,,,,,,5.13,
2014-09-18,394,,,,,,7.02,
2014-09-19,507,,,,,,,
2014-09-20,325,,,,,,,
2014-09-21,461,,,,,,,
2014-09-22,492,,,,,,,
2014-09-23,499,,,,,,,
2014-09-24,462,,,,,,,
2014-09-25,507,,,,,,,
2014-09-26,394,,,,,,,
2014-09-27,307,,,,,,,
2014-09-28,351,,,,,,,
2014-09-29,499,,,,,,,
2014-09-30,455,,,,,,,
2014-10-01,404,,,,,,,
2014-10-02,295,,,,,,,
2014-10-03,318,,,,,,,
2014-10-04,358,,,,,,,
2014-10-05,328,,,,,,,
2014-10-06,390,,,,,,,
2014-10-07,415,,,,,,,
2014-10-08,404,,,,,,,
2014-10-09,342,,,,,,,
2014-10-10,380,,,,,,,
2014-10-11,360,,,,,,,
2014-10-12,378,,,,,,,
2014-10-13,387,,,,,,,
2014-10-14,302,,,,,,,
2014-10-15,329,,,,,,10.8675,
2014-10-16,430,,,,,,6.84,
2014-10-17,595,,,,,,,
2014-10-18,591,,,,,,,
2014-10-19,497,,,,,,,
2014-10-20,591,,,,,,,
2014-10-21,598,,,,,,,
2014-10-22,624,,,,,,,
2014-10-23,676,,,,,,,
2014-10-24,698,,,,,,,
2014-10-25,627,,,,,,,
2014-10-26,676,,,,,,,
2014-10-27,811,,,,,,,
2014-10-28,578,,,,,,,
2014-10-29,475,,,,,,,
2014-10-30,394,,,,,,,
2014-10-31,638,,,,,,,
2014-11-01,740,,,,,,,
2014-11-02,711,,,,,,,
2014-11-03,651,,,,,,,
2014-11-04,759,,,,,,,
2014-11-05,764,,,,,,,
2014-11-06,748,,,,,,,
2014-11-07,785,,,,,,,
2014-11-08,824,,,,,,,
2014-11-09,824,,,,,,,
2014-11-10,824,,,,,,,
2014-11-11,824,,,,,,,
2014-11-12,592,,,,,,,
2014-11-13,251,,,,,,,
2014-11-14,227,,,,,,,
2014-11-15,238,,,,,,,
2014-11-16,421,,,,,,,
2014-11-17,839,,,,,,11.4557142857143,
2014-11-18,597,,,,,,,
2014-11-19,542,,,,,,5.49,
2014-11-20,797,,,,,,,
2014-11-21,832,,,,,,,
2014-11-22,849,,,,,,,
2014-11-23,850,,,,,,,
2014-11-24,849,,,,,,,
2014-11-25,849,,,,,,7.56,
2014-11-26,849,,,,,,,
2014-11-27,849,,,,,,,
2014-11-28,865,,,,,,,
2014-11-29,875,,,,,,,
2014-11-30,881,,,,,,,
2014-12-01,881,,,,,,,
2014-12-02,881,,,,,,,
2014-12-03,884,,,,,,,
2014-12-04,623,,,,,,,
2014-12-05,872,,,,,,,
2014-12-06,880,,,,,,,
2014-12-07,887,,,,,,,
2014-12-08,879,,,,,,,
2014-12-09,879,,,,,,7.11,
2014-12-10,863,,,,,,5.49,
2014-12-11,851,,,,,,,
2014-12-12,832,,,,,,,
2014-12-13,837,,,,,,,
2014-12-14,859,,,,,,,
2014-12-15,843,,,,,,11.8542857142857,
2014-12-16,594,,,,,,,
2014-12-17,842,,,,,,,
2014-12-18,842,,,,,,,
2014-12-19,861,,,,,,,
2014-12-20,860,,,,,,,
2014-12-21,852,,,,,,,
2014-12-22,852,,,,,,,
2014-12-23,852,,,,,,,
2014-12-24,845,,,,,,,
2014-12-25,852,,,,,,,
2014-12-26,865,,,,,,,
2014-12-27,865,,,,,,,
2014-12-28,865,,,,,,,
2014-12-29,848,,,,,,,
2014-12-30,874,,,,,,,
2014-12-31,872,,,,,,,
