sampledate,depth,wtemp
2011-08-13,2.00,20.521
2011-08-13,3.00,20.673
2011-08-13,4.00,20.764
2011-08-13,5.00,20.784
2011-08-13,6.00,20.616
2011-08-13,7.00,20.615
2011-08-13,8.00,20.909
2011-08-13,9.00,21.012
2011-08-13,10.00,20.761
2011-08-13,11.00,21.367
2011-08-13,12.00,21.607
2011-08-13,13.00,21.116
2011-08-13,14.00,21.446
2011-08-13,15.00,21.258
2011-08-13,16.00,20.699
2011-08-13,17.00,21.101
2011-08-13,18.00,21.389
2011-08-13,19.00,21.215
2011-08-13,20.00,21.274
2011-08-14,0.00,19.717
2011-08-14,0.50,19.775
2011-08-14,1.00,20.255
2011-08-14,1.50,20.011
2011-08-14,2.00,19.400
2011-08-14,3.00,19.490
2011-08-14,4.00,20.274
2011-08-14,5.00,19.749
2011-08-14,6.00,19.801
2011-08-14,7.00,19.709
2011-08-14,8.00,20.254
2011-08-14,9.00,20.169
2011-08-14,10.00,20.137
2011-08-14,11.00,21.224
2011-08-14,12.00,21.488
2011-08-14,13.00,20.535
2011-08-14,14.00,21.862
2011-08-14,15.00,21.842
2011-08-14,16.00,20.099
2011-08-14,17.00,20.480
2011-08-14,18.00,21.339
2011-08-14,19.00,21.126
2011-08-14,20.00,21.427
2011-08-15,0.00,22.809
2011-08-15,0.50,22.786
2011-08-15,1.00,23.241
2011-08-15,1.50,23.163
2011-08-15,2.00,22.755
2011-08-15,3.00,23.070
2011-08-15,4.00,22.352
2011-08-15,5.00,23.403
2011-08-15,6.00,22.908
2011-08-15,7.00,22.781
2011-08-15,8.00,23.164
2011-08-15,9.00,22.416
2011-08-15,10.00,22.978
2011-08-15,11.00,22.449
2011-08-15,12.00,23.347
2011-08-15,13.00,22.620
2011-08-15,14.00,22.863
2011-08-15,15.00,22.861
2011-08-15,16.00,23.217
2011-08-15,17.00,23.302
2011-08-15,18.00,23.339
2011-08-15,19.00,22.578
2011-08-15,20.00,22.642
2011-08-16,0.00,21.290
2011-08-16,0.50,20.953
2011-08-16,1.00,21.613
2011-08-16,1.50,21.291
2011-08-16,2.00,21.055
2011-08-16,3.00,21.027
2011-08-16,4.00,21.825
2011-08-16,5.00,21.560
2011-08-16,6.00,21.426
2011-08-16,7.00,21.870
2011-08-16,8.00,22.617
2011-08-16,9.00,22.267
2011-08-16,10.00,21.705
2011-08-16,11.00,23.652
2011-08-16,12.00,23.477
2011-08-16,13.00,22.499
2011-08-16,14.00,24.211
2011-08-16,15.00,23.706
2011-08-16,16.00,21.650
2011-08-16,17.00,22.240
2011-08-16,18.00,22.860
2011-08-16,19.00,22.589
2011-08-16,20.00,23.114
2011-08-17,0.00,21.486
2011-08-17,0.50,21.518
2011-08-17,1.00,22.014
2011-08-17,1.50,21.568
2011-08-17,2.00,21.600
2011-08-17,3.00,21.646
2011-08-17,4.00,22.257
2011-08-17,5.00,21.576
2011-08-17,6.00,21.975
2011-08-17,7.00,22.340
2011-08-17,8.00,22.928
2011-08-17,9.00,22.978
2011-08-17,10.00,22.884
2011-08-17,11.00,23.549
2011-08-17,12.00,23.833
2011-08-17,13.00,23.353
2011-08-17,14.00,23.905
2011-08-17,15.00,23.880
2011-08-17,16.00,22.304
2011-08-17,17.00,23.466
2011-08-17,18.00,24.061
2011-08-17,19.00,23.145
2011-08-17,20.00,23.158
2011-08-18,0.00,25.507
2011-08-18,0.50,23.806
2011-08-18,1.00,23.842
2011-08-18,1.50,23.406
2011-08-18,2.00,23.877
2011-08-18,3.00,24.180
2011-08-18,4.00,23.930
2011-08-18,5.00,24.128
2011-08-18,6.00,23.464
2011-08-18,7.00,23.530
2011-08-18,8.00,23.413
2011-08-18,9.00,22.442
2011-08-18,10.00,21.591
2011-08-18,11.00,19.956
2011-08-18,12.00,20.189
2011-08-18,13.00,19.182
2011-08-18,14.00,18.001
2011-08-18,15.00,17.302
2011-08-18,16.00,18.961
2011-08-18,17.00,19.223
2011-08-18,18.00,17.572
2011-08-18,19.00,17.547
2011-08-18,20.00,17.473
2011-08-19,0.00,25.488
2011-08-19,0.50,25.399
2011-08-19,1.00,25.290
2011-08-19,1.50,25.313
2011-08-19,2.00,25.304
2011-08-19,3.00,24.998
2011-08-19,4.00,24.647
2011-08-19,5.00,24.897
2011-08-19,6.00,24.711
2011-08-19,7.00,24.387
2011-08-19,8.00,23.554
2011-08-19,9.00,21.466
2011-08-19,10.00,18.766
2011-08-19,11.00,16.078
2011-08-19,12.00,14.558
2011-08-19,13.00,13.474
2011-08-19,14.00,13.198
2011-08-19,15.00,12.841
2011-08-19,16.00,12.373
2011-08-19,17.00,12.070
2011-08-19,18.00,12.049
2011-08-19,19.00,11.296
2011-08-19,20.00,11.580
2011-08-20,0.00,25.654
2011-08-20,0.50,25.520
2011-08-20,1.00,25.386
2011-08-20,1.50,25.404
2011-08-20,2.00,25.440
2011-08-20,3.00,25.146
2011-08-20,4.00,24.955
2011-08-20,5.00,25.257
2011-08-20,6.00,25.075
2011-08-20,7.00,24.658
2011-08-20,8.00,23.734
2011-08-20,9.00,21.608
2011-08-20,10.00,18.792
2011-08-20,11.00,16.483
2011-08-20,12.00,14.574
2011-08-20,13.00,13.288
2011-08-20,14.00,12.926
2011-08-20,15.00,12.726
2011-08-20,16.00,12.366
2011-08-20,17.00,12.066
2011-08-20,18.00,12.034
2011-08-20,19.00,11.319
2011-08-20,20.00,11.600
2011-08-21,0.00,24.965
2011-08-21,0.50,24.910
2011-08-21,1.00,24.913
2011-08-21,1.50,25.025
2011-08-21,2.00,25.096
2011-08-21,3.00,24.992
2011-08-21,4.00,24.675
2011-08-21,5.00,25.022
2011-08-21,6.00,24.968
2011-08-21,7.00,24.847
2011-08-21,8.00,24.129
2011-08-21,9.00,22.710
2011-08-21,10.00,18.853
2011-08-21,11.00,16.572
2011-08-21,12.00,14.840
2011-08-21,13.00,13.350
2011-08-21,14.00,13.067
2011-08-21,15.00,12.664
2011-08-21,16.00,12.332
2011-08-21,17.00,12.013
2011-08-21,18.00,11.940
2011-08-21,19.00,11.297
2011-08-21,20.00,11.513
2011-08-22,0.00,25.462
2011-08-22,0.50,25.133
2011-08-22,1.00,24.954
2011-08-22,1.50,24.960
2011-08-22,2.00,24.924
2011-08-22,3.00,24.750
2011-08-22,4.00,24.333
2011-08-22,5.00,24.609
2011-08-22,6.00,24.361
2011-08-22,7.00,24.146
2011-08-22,8.00,23.896
2011-08-22,9.00,21.388
2011-08-22,10.00,18.421
2011-08-22,11.00,16.329
2011-08-22,12.00,14.879
2011-08-22,13.00,13.730
2011-08-22,14.00,13.204
2011-08-22,15.00,12.747
2011-08-22,16.00,12.343
2011-08-22,17.00,12.062
2011-08-22,18.00,12.025
2011-08-22,19.00,11.371
2011-08-22,20.00,11.616
2011-08-23,0.00,24.430
2011-08-23,0.50,24.359
2011-08-23,1.00,24.364
2011-08-23,1.50,24.482
2011-08-23,2.00,24.552
2011-08-23,3.00,24.428
2011-08-23,4.00,24.146
2011-08-23,5.00,24.493
2011-08-23,6.00,24.386
2011-08-23,7.00,24.252
2011-08-23,8.00,24.063
2011-08-23,9.00,21.396
2011-08-23,10.00,18.252
2011-08-23,11.00,16.146
2011-08-23,12.00,14.908
2011-08-23,13.00,13.617
2011-08-23,14.00,13.136
2011-08-23,15.00,12.712
2011-08-23,16.00,12.282
2011-08-23,17.00,11.980
2011-08-23,18.00,11.960
2011-08-23,19.00,11.288
2011-08-23,20.00,11.553
2011-08-24,0.00,24.431
2011-08-24,0.50,24.356
2011-08-24,1.00,24.365
2011-08-24,1.50,24.475
2011-08-24,2.00,24.542
2011-08-24,3.00,24.406
2011-08-24,4.00,24.112
2011-08-24,5.00,24.441
2011-08-24,6.00,24.360
2011-08-24,7.00,24.246
2011-08-24,8.00,24.156
2011-08-24,9.00,22.536
2011-08-24,10.00,20.301
2011-08-24,11.00,17.171
2011-08-24,12.00,15.050
2011-08-24,13.00,13.697
2011-08-24,14.00,13.295
2011-08-24,15.00,12.843
2011-08-24,16.00,12.413
2011-08-24,17.00,12.065
2011-08-24,18.00,12.058
2011-08-24,19.00,11.378
2011-08-24,20.00,11.627
2011-08-25,0.00,24.525
2011-08-25,0.50,24.467
2011-08-25,1.00,24.436
2011-08-25,1.50,24.469
2011-08-25,2.00,24.452
2011-08-25,3.00,24.094
2011-08-25,4.00,23.689
2011-08-25,5.00,23.986
2011-08-25,6.00,23.878
2011-08-25,7.00,23.789
2011-08-25,8.00,23.823
2011-08-25,9.00,23.650
2011-08-25,10.00,18.926
2011-08-25,11.00,16.067
2011-08-25,12.00,14.733
2011-08-25,13.00,13.747
2011-08-25,14.00,13.308
2011-08-25,15.00,12.872
2011-08-25,16.00,12.445
2011-08-25,17.00,12.143
2011-08-25,18.00,12.140
2011-08-25,19.00,11.439
2011-08-25,20.00,11.722
2011-08-26,0.00,24.282
2011-08-26,0.50,24.216
2011-08-26,1.00,24.219
2011-08-26,1.50,24.318
2011-08-26,2.00,24.372
2011-08-26,3.00,24.172
2011-08-26,4.00,23.833
2011-08-26,5.00,24.135
2011-08-26,6.00,24.007
2011-08-26,7.00,23.899
2011-08-26,8.00,23.812
2011-08-26,9.00,22.266
2011-08-26,10.00,18.409
2011-08-26,11.00,16.328
2011-08-26,12.00,15.210
2011-08-26,13.00,14.337
2011-08-26,14.00,13.850
2011-08-26,15.00,13.037
2011-08-26,16.00,12.458
2011-08-26,17.00,12.123
2011-08-26,18.00,12.056
2011-08-26,19.00,11.359
2011-08-26,20.00,11.613
2011-08-27,0.00,24.490
2011-08-27,0.50,24.397
2011-08-27,1.00,24.371
2011-08-27,1.50,24.443
2011-08-27,2.00,24.461
2011-08-27,3.00,24.206
2011-08-27,4.00,23.886
2011-08-27,5.00,24.198
2011-08-27,6.00,24.095
2011-08-27,7.00,23.951
2011-08-27,8.00,23.554
2011-08-27,9.00,22.159
2011-08-27,10.00,19.015
2011-08-27,11.00,16.617
2011-08-27,12.00,14.907
2011-08-27,13.00,13.694
2011-08-27,14.00,13.296
2011-08-27,15.00,12.693
2011-08-27,16.00,12.308
2011-08-27,17.00,12.043
2011-08-27,18.00,12.035
2011-08-27,19.00,11.357
2011-08-27,20.00,11.644
2011-08-28,0.00,24.233
2011-08-28,0.50,24.183
2011-08-28,1.00,24.181
2011-08-28,1.50,24.271
2011-08-28,2.00,24.309
2011-08-28,3.00,24.095
2011-08-28,4.00,23.828
2011-08-28,5.00,24.163
2011-08-28,6.00,24.050
2011-08-28,7.00,23.967
2011-08-28,8.00,23.550
2011-08-28,9.00,21.925
2011-08-28,10.00,19.684
2011-08-28,11.00,17.373
2011-08-28,12.00,14.994
2011-08-28,13.00,13.423
2011-08-28,14.00,13.153
2011-08-28,15.00,12.742
2011-08-28,16.00,12.366
2011-08-28,17.00,12.073
2011-08-28,18.00,12.040
2011-08-28,19.00,11.339
2011-08-28,20.00,11.602
2011-08-29,0.00,24.481
2011-08-29,0.50,24.267
2011-08-29,1.00,24.135
2011-08-29,1.50,24.165
2011-08-29,2.00,24.173
2011-08-29,3.00,23.931
2011-08-29,4.00,23.571
2011-08-29,5.00,23.894
2011-08-29,6.00,23.833
2011-08-29,7.00,23.733
2011-08-29,8.00,23.717
2011-08-29,9.00,22.230
2011-08-29,10.00,19.980
2011-08-29,11.00,17.123
2011-08-29,12.00,15.163
2011-08-29,13.00,13.148
2011-08-29,14.00,13.003
2011-08-29,15.00,12.798
2011-08-29,16.00,12.434
2011-08-29,17.00,12.126
2011-08-29,18.00,12.118
2011-08-29,19.00,11.341
2011-08-29,20.00,11.579
2011-08-30,0.00,23.710
2011-08-30,0.50,23.676
2011-08-30,1.00,23.683
2011-08-30,1.50,23.800
2011-08-30,2.00,23.877
2011-08-30,3.00,23.734
2011-08-30,4.00,23.476
2011-08-30,5.00,23.803
2011-08-30,6.00,23.783
2011-08-30,7.00,23.646
2011-08-30,8.00,23.545
2011-08-30,9.00,21.796
2011-08-30,10.00,19.198
2011-08-30,11.00,16.721
2011-08-30,12.00,15.105
2011-08-30,13.00,13.571
2011-08-30,14.00,13.221
2011-08-30,15.00,12.833
2011-08-30,16.00,12.424
2011-08-30,17.00,12.123
2011-08-30,18.00,12.087
2011-08-30,19.00,11.337
2011-08-30,20.00,11.582
2011-08-31,0.00,24.273
2011-08-31,0.50,23.715
2011-08-31,1.00,23.549
2011-08-31,1.50,23.589
2011-08-31,2.00,23.595
2011-08-31,3.00,23.353
2011-08-31,4.00,23.047
2011-08-31,5.00,23.386
2011-08-31,6.00,23.378
2011-08-31,7.00,23.220
2011-08-31,8.00,23.208
2011-08-31,9.00,22.688
2011-08-31,10.00,19.042
2011-08-31,11.00,16.684
2011-08-31,12.00,15.084
2011-08-31,13.00,14.071
2011-08-31,14.00,13.617
2011-08-31,15.00,13.052
2011-08-31,16.00,12.523
2011-08-31,17.00,12.103
2011-08-31,18.00,11.996
2011-08-31,19.00,11.320
2011-08-31,20.00,11.568
2011-09-01,0.00,24.167
2011-09-01,0.50,24.029
2011-09-01,1.00,24.012
2011-09-01,1.50,24.051
2011-09-01,2.00,24.018
2011-09-01,3.00,23.744
2011-09-01,4.00,23.329
2011-09-01,5.00,23.616
2011-09-01,6.00,23.547
2011-09-01,7.00,23.388
2011-09-01,8.00,23.281
2011-09-01,9.00,22.198
2011-09-01,10.00,19.344
2011-09-01,11.00,16.924
2011-09-01,12.00,14.927
2011-09-01,13.00,13.881
2011-09-01,14.00,13.412
2011-09-01,15.00,12.926
2011-09-01,16.00,12.442
2011-09-01,17.00,12.110
2011-09-01,18.00,12.044
2011-09-01,19.00,11.333
2011-09-01,20.00,11.625
2011-09-02,0.00,24.220
2011-09-02,0.50,24.100
2011-09-02,1.00,24.097
2011-09-02,1.50,24.207
2011-09-02,2.00,24.269
2011-09-02,3.00,24.105
2011-09-02,4.00,23.758
2011-09-02,5.00,24.048
2011-09-02,6.00,23.887
2011-09-02,7.00,23.792
2011-09-02,8.00,23.624
2011-09-02,9.00,22.532
2011-09-02,10.00,19.898
2011-09-02,11.00,17.541
2011-09-02,12.00,15.419
2011-09-02,13.00,13.951
2011-09-02,14.00,13.578
2011-09-02,15.00,13.033
2011-09-02,16.00,12.502
2011-09-02,17.00,12.215
2011-09-02,18.00,12.191
2011-09-02,19.00,11.417
2011-09-02,20.00,11.742
2011-09-03,0.00,24.319
2011-09-03,0.50,24.252
2011-09-03,1.00,24.261
2011-09-03,1.50,24.375
2011-09-03,2.00,24.448
2011-09-03,3.00,24.317
2011-09-03,4.00,24.012
2011-09-03,5.00,24.208
2011-09-03,6.00,23.974
2011-09-03,7.00,23.624
2011-09-03,8.00,23.186
2011-09-03,9.00,22.445
2011-09-03,10.00,20.789
2011-09-03,11.00,17.182
2011-09-03,12.00,15.267
2011-09-03,13.00,14.082
2011-09-03,14.00,13.651
2011-09-03,15.00,13.280
2011-09-03,16.00,12.854
2011-09-03,17.00,12.362
2011-09-03,18.00,12.234
2011-09-03,19.00,11.463
2011-09-03,20.00,11.764
2011-09-04,0.00,23.364
2011-09-04,0.50,23.387
2011-09-04,1.00,23.401
2011-09-04,1.50,23.511
2011-09-04,2.00,23.589
2011-09-04,3.00,23.446
2011-09-04,4.00,23.195
2011-09-04,5.00,23.559
2011-09-04,6.00,23.561
2011-09-04,7.00,23.416
2011-09-04,8.00,23.432
2011-09-04,9.00,23.315
2011-09-04,10.00,22.543
2011-09-04,11.00,18.122
2011-09-04,12.00,15.135
2011-09-04,13.00,14.068
2011-09-04,14.00,13.725
2011-09-04,15.00,13.149
2011-09-04,16.00,12.635
2011-09-04,17.00,12.202
2011-09-04,18.00,12.104
2011-09-04,19.00,11.402
2011-09-04,20.00,11.655
2011-09-05,0.00,22.471
2011-09-05,0.50,22.468
2011-09-05,1.00,22.484
2011-09-05,1.50,22.609
2011-09-05,2.00,22.671
2011-09-05,3.00,22.505
2011-09-05,4.00,22.256
2011-09-05,5.00,22.619
2011-09-05,6.00,22.593
2011-09-05,7.00,22.459
2011-09-05,8.00,22.526
2011-09-05,9.00,22.396
2011-09-05,10.00,20.949
2011-09-05,11.00,16.876
2011-09-05,12.00,15.269
2011-09-05,13.00,14.008
2011-09-05,14.00,13.595
2011-09-05,15.00,13.032
2011-09-05,16.00,12.557
2011-09-05,17.00,12.248
2011-09-05,18.00,12.173
2011-09-05,19.00,11.430
2011-09-05,20.00,11.731
2011-09-06,0.00,22.046
2011-09-06,0.50,22.005
2011-09-06,1.00,22.020
2011-09-06,1.50,22.128
2011-09-06,2.00,22.177
2011-09-06,3.00,21.969
2011-09-06,4.00,21.685
2011-09-06,5.00,22.039
2011-09-06,6.00,22.008
2011-09-06,7.00,21.881
2011-09-06,8.00,21.945
2011-09-06,9.00,21.939
2011-09-06,10.00,21.086
2011-09-06,11.00,17.570
2011-09-06,12.00,15.621
2011-09-06,13.00,14.331
2011-09-06,14.00,13.599
2011-09-06,15.00,12.997
2011-09-06,16.00,12.476
2011-09-06,17.00,12.184
2011-09-06,18.00,12.118
2011-09-06,19.00,11.365
2011-09-06,20.00,11.667
2011-09-07,0.00,21.643
2011-09-07,0.50,21.615
2011-09-07,1.00,21.636
2011-09-07,1.50,21.751
2011-09-07,2.00,21.813
2011-09-07,3.00,21.646
2011-09-07,4.00,21.387
2011-09-07,5.00,21.752
2011-09-07,6.00,21.711
2011-09-07,7.00,21.553
2011-09-07,8.00,21.644
2011-09-07,9.00,21.623
2011-09-07,10.00,21.423
2011-09-07,11.00,18.203
2011-09-07,12.00,16.050
2011-09-07,13.00,14.020
2011-09-07,14.00,13.457
2011-09-07,15.00,12.948
2011-09-07,16.00,12.416
2011-09-07,17.00,12.086
2011-09-07,18.00,12.078
2011-09-07,19.00,11.379
2011-09-07,20.00,11.640
2011-09-08,0.00,21.458
2011-09-08,0.50,21.399
2011-09-08,1.00,21.418
2011-09-08,1.50,21.534
2011-09-08,2.00,21.601
2011-09-08,3.00,21.426
2011-09-08,4.00,21.171
2011-09-08,5.00,21.556
2011-09-08,6.00,21.521
2011-09-08,7.00,21.336
2011-09-08,8.00,21.451
2011-09-08,9.00,21.436
2011-09-08,10.00,21.463
2011-09-08,11.00,18.451
2011-09-08,12.00,15.827
2011-09-08,13.00,14.253
2011-09-08,14.00,13.629
2011-09-08,15.00,13.009
2011-09-08,16.00,12.517
2011-09-08,17.00,12.153
2011-09-08,18.00,12.097
2011-09-08,19.00,11.381
2011-09-08,20.00,11.647
2011-09-09,0.00,21.399
2011-09-09,0.50,21.319
2011-09-09,1.00,21.332
2011-09-09,1.50,21.446
2011-09-09,2.00,21.508
2011-09-09,3.00,21.316
2011-09-09,4.00,21.044
2011-09-09,5.00,21.407
2011-09-09,6.00,21.357
2011-09-09,7.00,21.224
2011-09-09,8.00,21.276
2011-09-09,9.00,21.320
2011-09-09,10.00,21.287
2011-09-09,11.00,19.109
2011-09-09,12.00,15.705
2011-09-09,13.00,14.338
2011-09-09,14.00,13.713
2011-09-09,15.00,13.083
2011-09-09,16.00,12.546
2011-09-09,17.00,12.147
2011-09-09,18.00,12.107
2011-09-09,19.00,11.422
2011-09-09,20.00,11.674
2011-09-10,0.00,22.194
2011-09-10,0.50,22.015
2011-09-10,1.00,21.768
2011-09-10,1.50,21.595
2011-09-10,2.00,21.561
2011-09-10,3.00,21.291
2011-09-10,4.00,20.986
2011-09-10,5.00,21.352
2011-09-10,6.00,21.309
2011-09-10,7.00,21.197
2011-09-10,8.00,21.218
2011-09-10,9.00,21.246
2011-09-10,10.00,21.204
2011-09-10,11.00,19.781
2011-09-10,12.00,15.995
2011-09-10,13.00,14.362
2011-09-10,14.00,13.738
2011-09-10,15.00,13.060
2011-09-10,16.00,12.452
2011-09-10,17.00,12.040
2011-09-10,18.00,12.048
2011-09-10,19.00,11.399
2011-09-10,20.00,11.642
2011-09-11,0.00,22.341
2011-09-11,0.50,22.248
2011-09-11,1.00,22.206
2011-09-11,1.50,22.185
2011-09-11,2.00,22.083
2011-09-11,3.00,21.714
2011-09-11,4.00,21.316
2011-09-11,5.00,21.542
2011-09-11,6.00,21.434
2011-09-11,7.00,21.264
2011-09-11,8.00,21.290
2011-09-11,9.00,21.286
2011-09-11,10.00,21.099
2011-09-11,11.00,19.549
2011-09-11,12.00,15.876
2011-09-11,13.00,14.313
2011-09-11,14.00,13.679
2011-09-11,15.00,13.016
2011-09-11,16.00,12.440
2011-09-11,17.00,12.031
2011-09-11,18.00,12.067
2011-09-11,19.00,11.399
2011-09-11,20.00,11.666
2011-09-12,0.00,22.224
2011-09-12,0.50,22.160
2011-09-12,1.00,22.171
2011-09-12,1.50,22.284
2011-09-12,2.00,22.339
2011-09-12,3.00,22.157
2011-09-12,4.00,21.870
2011-09-12,5.00,22.096
2011-09-12,6.00,21.932
2011-09-12,7.00,21.645
2011-09-12,8.00,21.634
2011-09-12,9.00,21.548
2011-09-12,10.00,21.395
2011-09-12,11.00,20.137
2011-09-12,12.00,16.035
2011-09-12,13.00,14.413
2011-09-12,14.00,13.713
2011-09-12,15.00,13.087
2011-09-12,16.00,12.519
2011-09-12,17.00,12.106
2011-09-12,18.00,12.040
2011-09-12,19.00,11.421
2011-09-12,20.00,11.652
2011-09-13,0.00,21.710
2011-09-13,0.50,21.717
2011-09-13,1.00,21.734
2011-09-13,1.50,21.852
2011-09-13,2.00,21.909
2011-09-13,3.00,21.724
2011-09-13,4.00,21.454
2011-09-13,5.00,21.798
2011-09-13,6.00,21.774
2011-09-13,7.00,21.575
2011-09-13,8.00,21.599
2011-09-13,9.00,21.515
2011-09-13,10.00,21.391
2011-09-13,11.00,20.477
2011-09-13,12.00,16.496
2011-09-13,13.00,14.401
2011-09-13,14.00,13.744
2011-09-13,15.00,13.121
2011-09-13,16.00,12.531
2011-09-13,17.00,12.098
2011-09-13,18.00,12.033
2011-09-13,19.00,11.384
2011-09-13,20.00,11.631
2011-09-14,0.00,20.968
2011-09-14,0.50,21.035
2011-09-14,1.00,21.054
2011-09-14,1.50,21.179
2011-09-14,2.00,21.245
2011-09-14,3.00,21.079
2011-09-14,4.00,20.820
2011-09-14,5.00,21.215
2011-09-14,6.00,21.188
2011-09-14,7.00,21.089
2011-09-14,8.00,21.128
2011-09-14,9.00,21.134
2011-09-14,10.00,21.118
2011-09-14,11.00,20.435
2011-09-14,12.00,18.051
2011-09-14,13.00,14.950
2011-09-14,14.00,14.075
2011-09-14,15.00,13.239
2011-09-14,16.00,12.651
2011-09-14,17.00,12.183
2011-09-14,18.00,12.166
2011-09-14,19.00,11.441
2011-09-14,20.00,11.718
2011-09-15,0.00,20.236
2011-09-15,0.50,20.275
2011-09-15,1.00,20.279
2011-09-15,1.50,20.367
2011-09-15,2.00,20.404
2011-09-15,3.00,20.202
2011-09-15,4.00,19.919
2011-09-15,5.00,20.265
2011-09-15,6.00,20.213
2011-09-15,7.00,20.099
2011-09-15,8.00,20.122
2011-09-15,9.00,20.122
2011-09-15,10.00,20.101
2011-09-15,11.00,20.015
2011-09-15,12.00,18.176
2011-09-15,13.00,14.370
2011-09-15,14.00,13.721
2011-09-15,15.00,13.064
2011-09-15,16.00,12.456
2011-09-15,17.00,12.044
2011-09-15,18.00,12.007
2011-09-15,19.00,11.381
2011-09-15,20.00,11.606
2011-09-16,0.00,19.758
2011-09-16,0.50,19.788
2011-09-16,1.00,19.807
2011-09-16,1.50,19.931
2011-09-16,2.00,19.996
2011-09-16,3.00,19.827
2011-09-16,4.00,19.631
2011-09-16,5.00,19.962
2011-09-16,6.00,19.932
2011-09-16,7.00,19.831
2011-09-16,8.00,19.877
2011-09-16,9.00,19.899
2011-09-16,10.00,19.892
2011-09-16,11.00,19.542
2011-09-16,12.00,16.446
2011-09-16,13.00,14.385
2011-09-16,14.00,13.742
2011-09-16,15.00,13.085
2011-09-16,16.00,12.482
2011-09-16,17.00,12.082
2011-09-16,18.00,12.076
2011-09-16,19.00,11.402
2011-09-16,20.00,11.660
2011-09-17,0.00,19.480
2011-09-17,0.50,19.448
2011-09-17,1.00,19.460
2011-09-17,1.50,19.592
2011-09-17,2.00,19.651
2011-09-17,3.00,19.482
2011-09-17,4.00,19.240
2011-09-17,5.00,19.607
2011-09-17,6.00,19.581
2011-09-17,7.00,19.465
2011-09-17,8.00,19.523
2011-09-17,9.00,19.542
2011-09-17,10.00,19.545
2011-09-17,11.00,18.399
2011-09-17,12.00,15.512
2011-09-17,13.00,14.130
2011-09-17,14.00,13.619
2011-09-17,15.00,13.020
2011-09-17,16.00,12.455
2011-09-17,17.00,12.093
2011-09-17,18.00,12.080
2011-09-17,19.00,11.392
2011-09-17,20.00,11.661
2011-09-18,0.00,19.099
2011-09-18,0.50,19.035
2011-09-18,1.00,19.032
2011-09-18,1.50,19.183
2011-09-18,2.00,19.246
2011-09-18,3.00,19.084
2011-09-18,4.00,18.779
2011-09-18,5.00,19.214
2011-09-18,6.00,19.182
2011-09-18,7.00,19.047
2011-09-18,8.00,19.124
2011-09-18,9.00,19.147
2011-09-18,10.00,19.153
2011-09-18,11.00,19.034
2011-09-18,12.00,16.071
2011-09-18,13.00,14.229
2011-09-18,14.00,13.670
2011-09-18,15.00,13.159
2011-09-18,16.00,12.636
2011-09-18,17.00,12.115
2011-09-18,18.00,12.112
2011-09-18,19.00,11.407
2011-09-18,20.00,11.675
2011-09-19,0.00,18.973
2011-09-19,0.50,18.923
2011-09-19,1.00,18.944
2011-09-19,1.50,19.062
2011-09-19,2.00,19.115
2011-09-19,3.00,18.930
2011-09-19,4.00,18.578
2011-09-19,5.00,19.026
2011-09-19,6.00,18.978
2011-09-19,7.00,18.802
2011-09-19,8.00,18.884
2011-09-19,9.00,18.894
2011-09-19,10.00,18.894
2011-09-19,11.00,18.857
2011-09-19,12.00,18.551
2011-09-19,13.00,16.029
2011-09-19,14.00,14.276
2011-09-19,15.00,13.415
2011-09-19,16.00,12.730
2011-09-19,17.00,12.269
2011-09-19,18.00,12.145
2011-09-19,19.00,11.421
2011-09-19,20.00,11.684
2011-09-20,0.00,18.979
2011-09-20,0.50,18.934
2011-09-20,1.00,18.948
2011-09-20,1.50,19.080
2011-09-20,2.00,19.137
2011-09-20,3.00,18.963
2011-09-20,4.00,18.610
2011-09-20,5.00,19.078
2011-09-20,6.00,19.040
2011-09-20,7.00,18.878
2011-09-20,8.00,18.960
2011-09-20,9.00,18.967
2011-09-20,10.00,18.938
2011-09-20,11.00,18.842
2011-09-20,12.00,17.849
2011-09-20,13.00,14.539
2011-09-20,14.00,13.706
2011-09-20,15.00,13.053
2011-09-20,16.00,12.476
2011-09-20,17.00,12.089
2011-09-20,18.00,12.092
2011-09-20,19.00,11.470
2011-09-20,20.00,11.698
2011-09-21,0.00,18.625
2011-09-21,0.50,18.581
2011-09-21,1.00,18.624
2011-09-21,1.50,18.730
2011-09-21,2.00,18.793
2011-09-21,3.00,18.636
2011-09-21,4.00,18.370
2011-09-21,5.00,18.770
2011-09-21,6.00,18.740
2011-09-21,7.00,18.526
2011-09-21,8.00,18.685
2011-09-21,9.00,18.714
2011-09-21,10.00,18.732
2011-09-21,11.00,18.713
2011-09-21,12.00,18.812
2011-09-21,13.00,17.799
2011-09-21,14.00,16.516
2011-09-21,15.00,14.473
2011-09-21,16.00,13.140
2011-09-21,17.00,12.597
2011-09-21,18.00,12.456
2011-09-21,19.00,11.603
2011-09-21,20.00,11.904
2011-09-22,0.00,18.222
2011-09-22,0.50,18.209
2011-09-22,1.00,18.236
2011-09-22,1.50,18.356
2011-09-22,2.00,18.416
2011-09-22,3.00,18.245
2011-09-22,4.00,18.146
2011-09-22,5.00,18.371
2011-09-22,6.00,18.338
2011-09-22,7.00,18.279
2011-09-22,8.00,18.275
2011-09-22,9.00,18.313
2011-09-22,10.00,18.320
2011-09-22,11.00,18.298
2011-09-22,12.00,18.403
2011-09-22,13.00,17.896
